time,place,mag,depth,lon,lat,type,alert,tsunami,status,id,hour,month,day_of_week,tsl,hazard_label,target,zone,norm_mag,norm_depth,risk_score
2020-06-14 14:34:50.289,"18 km E of Yedisu, Turkey",4.5,10.0,40.7508,39.417,earthquake,,0,reviewed,",us6000abp5,",14,6,6,0.1724411111111111,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2015-08-11 16:46:10.700,"154 km ENE of Laikit, Laikit II (Dimembe), Indonesia",4.8,25.35,126.3138,1.8452,earthquake,,0,reviewed,",us10003158,",16,8,1,0.8838888888888888,MEDIUM,1,0,0.48,0.9637857142857142,6.291357142857143
2017-08-07 06:15:01.270,"76 km SSW of Acajutla, El Salvador",4.7,20.2,-90.093,12.9532,earthquake,,0,reviewed,",us2000a5fz,",6,8,0,0.9368861111111111,MEDIUM,1,0,0.47000000000000003,0.9711428571428572,6.263428571428571
2024-04-27 04:42:59.185,"254 km WSW of Adak, Alaska",4.9,55.814,179.7736,51.401,earthquake,,0,reviewed,",ak0245f81tcq,us6000mu7g,",4,4,5,0.7590294444444444,MEDIUM,1,0,0.49000000000000005,0.9202657142857142,6.2107971428571425
2023-12-08 16:09:47.231,"58 km E of Marihatag, Philippines",4.6,55.654,126.8256,8.7513,earthquake,,0,reviewed,",us7000lhj9,",16,12,4,0.7055808333333333,MEDIUM,1,0,0.45999999999999996,0.9204942857142857,6.061482857142856
2018-02-25 15:21:15.480,"4 km NNE of Psará, Greece",4.5,12.89,25.5872,38.5744,earthquake,,0,reviewed,",us2000d7pi,",15,2,6,0.6625472222222223,MEDIUM,1,0,0.45,0.9815857142857143,6.194757142857142
2016-10-25 18:45:34.090,"4 km NNE of Le Gosier, Guadeloupe",4.6,90.77,-61.4713,16.2394,earthquake,,0,reviewed,",us20007gpu,",18,10,1,0.5092222222222222,MEDIUM,1,0,0.45999999999999996,0.8703285714285715,5.910985714285713
2021-02-12 10:44:32.062,southeast of the Loyalty Islands,4.5,10.0,171.4555,-23.3266,earthquake,,0,reviewed,",us6000djah,",10,2,4,0.17200277777777778,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2021-03-04 20:00:14.126,Kermadec Islands region,5.0,10.0,-176.778,-29.1131,earthquake,,0,reviewed,",us7000dhrk,",20,3,3,0.12717472222222223,MEDIUM,1,1,0.5,0.9857142857142858,6.457142857142857
2023-01-24 02:37:06.287,"176 km NW of Tobelo, Indonesia",4.6,35.0,126.8519,2.8189,earthquake,,0,reviewed,",us6000jluh,",2,1,1,0.11711444444444445,MEDIUM,1,0,0.45999999999999996,0.95,6.149999999999999
2016-04-05 08:29:20.950,"186 km SE of Sarangani, Philippines",5.9,35.0,126.6515,4.2073,earthquake,green,0,reviewed,",us20005fjj,gcmt20160405082921,iscgem613513478,atlas20160405082920,",8,4,1,0.021819444444444443,MEDIUM,1,0,0.5900000000000001,0.95,6.800000000000001
2022-04-30 17:34:05.382,"166 km NNE of Bamboo Flat, India",4.5,42.04,93.0378,13.1672,earthquake,,0,reviewed,",us7000h63j,",17,4,5,4.056477222222222,MEDIUM,1,0,0.45,0.9399428571428572,6.069828571428571
2018-08-11 05:54:48.730,"250 km ENE of Olonkinbyen, Svalbard and Jan Mayen",5.2,10.0,-2.2532,71.7969,earthquake,,0,reviewed,",us1000g6t2,",5,8,5,0.55825,MEDIUM,1,0,0.52,0.9857142857142858,6.557142857142857
2023-01-10 14:08:42.220,"243 km SW of Merizo Village, Guam",4.9,10.0,143.0853,11.7055,earthquake,,0,reviewed,",us7000j3ec,",14,1,1,4.405824444444445,MEDIUM,1,0,0.49000000000000005,0.9857142857142858,6.407142857142857
2016-06-25 18:28:38.860,Reykjanes Ridge,4.5,10.0,-35.3322,53.71,earthquake,,0,reviewed,",us200066tn,",18,6,5,0.4726138888888889,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2016-01-14 04:26:14.650,northern Mid-Atlantic Ridge,4.7,10.0,-45.1018,13.5916,earthquake,,0,reviewed,",us10004fmw,",4,1,3,0.7990416666666668,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2016-11-13 12:56:22.280,"76 km NNE of Amberley, New Zealand",4.7,10.0,172.9259,-42.4801,earthquake,,0,reviewed,",us10007dbh,",12,11,6,0.057736111111111106,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2021-11-10 02:50:07.762,"104 km SW of Pelabuhanratu, Indonesia",5.1,21.04,105.8256,-7.5917,earthquake,,0,reviewed,",us7000fsv8,",2,11,2,1.38066,MEDIUM,1,0,0.51,0.9699428571428571,6.459828571428571
2017-04-08 08:36:35.580,"1 km SSW of Talahib Payap, Philippines",4.7,10.0,121.1318,13.6486,earthquake,,0,reviewed,",us10008ft1,",8,4,5,0.6353333333333333,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2022-08-04 03:51:28.231,"Izu Islands, Japan region",5.0,10.0,142.4545,32.7172,earthquake,,0,reviewed,",us6000i7y3,",3,8,3,0.005364166666666666,MEDIUM,1,0,0.5,0.9857142857142858,6.457142857142857
2021-02-04 17:02:04.030,"181 km WSW of Zangguy, China",4.5,93.66,76.829,36.7848,earthquake,,0,reviewed,",us6000degv,",17,2,3,1.4471894444444444,MEDIUM,1,0,0.45,0.8662,5.848599999999999
2018-05-14 10:31:19.820,"80 km NE of Miyako, Japan",5.0,40.33,142.6787,40.0942,earthquake,,0,reviewed,",us1000e4md,",10,5,0,6.321544444444445,MEDIUM,1,0,0.5,0.9423857142857143,6.327157142857143
2023-10-07 01:13:42.261,Kuril Islands,4.7,10.0,153.8971,47.1076,earthquake,,0,reviewed,",us6000ldn7,",1,10,5,1.0875191666666666,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2018-02-04 19:55:04.930,"63 km SSE of Maumere, Indonesia",5.1,138.46,122.4646,-9.1356,earthquake,,0,reviewed,",us1000cfsg,",19,2,6,1.660763888888889,MEDIUM,1,0,0.51,0.8022,5.9566
2022-02-16 18:49:57.724,Balleny Islands region,4.6,10.0,177.4034,-64.9284,earthquake,,0,reviewed,",us7000gmt2,",18,2,2,3.5201611111111113,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2022-12-13 11:23:44.336,"26 km NNE of Amlapura, Indonesia",4.6,10.0,115.7397,-8.2476,earthquake,,0,reviewed,",us6000j8z8,",11,12,1,0.7562969444444444,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2020-12-06 22:17:01.207,"84 km NE of Maketu, New Zealand",4.6,280.7,177.0589,-37.1831,earthquake,,0,reviewed,",us7000cnqg,",22,12,6,2.8798833333333334,MEDIUM,1,0,0.45999999999999996,0.599,5.0969999999999995
2023-02-25 01:52:14.484,South Sandwich Islands region,4.5,10.0,-23.9398,-57.9059,earthquake,,0,reviewed,",us7000jh34,",1,2,5,2.617588611111111,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2016-08-19 10:07:04.740,South Georgia Island region,4.8,10.0,-31.2331,-55.3427,earthquake,,0,reviewed,",us10006ggq,",10,8,4,0.053705555555555555,MEDIUM,1,0,0.48,0.9857142857142858,6.357142857142857
2021-03-03 13:09:22.048,Lomonosov Ridge,5.0,10.0,-72.5536,87.3752,earthquake,,0,reviewed,",us7000df50,",13,3,2,0.016126666666666668,MEDIUM,1,-1,0.5,0.9857142857142858,6.457142857142857
2018-01-08 14:49:04.090,Tonga region,4.5,10.0,-172.599,-23.6421,earthquake,,0,reviewed,",us2000cmzs,",14,1,0,0.11895833333333333,MEDIUM,1,1,0.45,0.9857142857142858,6.207142857142856
2019-09-09 17:17:07.887,"0 km W of Puerto Galera, Philippines",5.0,192.32,120.9428,13.5027,earthquake,,0,reviewed,",us70005dqu,",17,9,0,0.38320638888888886,MEDIUM,1,0,0.5,0.7252571428571428,5.675771428571428
2019-09-04 20:07:15.278,"138 km WSW of Ternate, Indonesia",4.8,49.06,126.2728,0.233,earthquake,,0,reviewed,",us70005c3v,",20,9,2,0.5812552777777777,MEDIUM,1,0,0.48,0.9299142857142857,6.189742857142856
2018-01-11 20:08:41.120,"34 km W of Pyu, Myanmar",4.6,10.0,96.1126,18.5356,earthquake,,0,reviewed,",us2000cihi,",20,1,3,0.1882,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2016-09-13 06:14:51.150,"13 km S of Arkoúdi, Greece",4.6,10.0,21.1039,37.7297,earthquake,,0,reviewed,",us10006p7s,",6,9,1,6.6679611111111114,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2015-11-12 22:30:56.770,South Sandwich Islands region,4.5,31.7,-23.8509,-57.1491,earthquake,,0,reviewed,",us10003yqu,",22,11,3,2.693202777777778,MEDIUM,1,0,0.45,0.9547142857142857,6.114142857142857
2020-03-29 03:39:47.538,"18 km S of Ishigaki, Japan",4.7,10.0,124.1848,24.181,earthquake,,0,reviewed,",us70008i36,",3,3,6,0.013430833333333333,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2016-08-07 21:21:06.320,Pacific-Antarctic Ridge,5.1,10.0,-132.8221,-54.0224,earthquake,,0,reviewed,",us10006bzd,",21,8,6,3.273825,MEDIUM,1,0,0.51,0.9857142857142858,6.507142857142857
2017-11-24 14:11:35.240,off the east coast of the North Island of New Zealand,4.8,187.71,178.8094,-35.2664,earthquake,,0,reviewed,",us2000btxi,",14,11,4,0.11016666666666668,MEDIUM,1,0,0.48,0.7318428571428571,5.595528571428571
2024-09-18 03:46:53.152,"182 km S of Merizo Village, Guam",4.5,10.0,144.5146,11.6204,earthquake,,0,reviewed,",us6000ntas,",3,9,2,0.9591836111111112,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2021-09-06 15:44:34.632,"212 km SE of Kokopo, Papua New Guinea",4.6,10.0,153.6072,-5.7238,earthquake,,0,reviewed,",us7000fb26,",15,9,0,0.1621975,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2017-09-08 05:34:28.120,"112 km SSW of Manuel Ávila Camacho (Ponte Duro), Mexico",5.1,44.46,-94.1118,14.9282,earthquake,,0,reviewed,",us2000arux,",5,9,4,0.013972222222222221,MEDIUM,1,0,0.51,0.9364857142857143,6.359457142857142
2020-12-28 04:53:56.029,southeast Indian Ridge,4.5,10.0,100.1086,-47.6932,earthquake,,0,reviewed,",us6000d6gd,",4,12,0,0.12733527777777778,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2020-07-22 22:25:11.397,"28 km ENE of Copiapó, Chile",5.0,94.63,-70.0623,-27.2861,earthquake,,0,reviewed,",us6000b2a6,",22,7,2,0.7535766666666667,MEDIUM,1,0,0.5,0.8648142857142858,6.094442857142858
2023-12-18 03:58:59.547,"108 km E of Aras-asan, Philippines",4.6,10.0,127.2945,8.818,earthquake,,0,reviewed,",us6000m14j,",3,12,0,0.0602225,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2022-11-22 20:49:33.625,"near the east coast of the Kamchatka Peninsula, Russia",4.5,44.122,162.576,55.6035,earthquake,,0,reviewed,",us7000irm8,",20,11,1,0.9479116666666667,MEDIUM,1,0,0.45,0.9369685714285714,6.060905714285713
2020-12-12 21:00:06.754,"58 km S of Merizo Village, Guam",4.5,35.0,144.6659,12.7362,earthquake,,0,reviewed,",us7000crmn,",21,12,5,1.1539447222222223,MEDIUM,1,0,0.45,0.95,6.1
2021-08-13 00:00:01.732,South Sandwich Islands region,4.6,35.92,-25.0411,-58.4891,earthquake,,0,reviewed,",us6000f8yk,",0,8,4,0.032032222222222226,MEDIUM,1,0,0.45999999999999996,0.9486857142857142,6.146057142857142
2021-03-20 18:52:41.575,Vanuatu region,4.5,10.0,172.857,-18.0095,earthquake,,0,reviewed,",us6000dwt4,",18,3,5,0.4059230555555556,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2020-08-27 07:01:08.675,"259 km NE of Saipan, Northern Mariana Islands",4.8,10.0,147.2358,17.0682,earthquake,,0,reviewed,",us7000bggr,",7,8,3,0.007297222222222222,MEDIUM,1,0,0.48,0.9857142857142858,6.357142857142857
2015-03-18 23:36:00.260,south of the Kermadec Islands,4.9,43.55,179.8031,-32.8455,earthquake,,0,reviewed,",us10001ptr,",23,3,2,1.5676444444444446,MEDIUM,1,0,0.49000000000000005,0.9377857142857143,6.263357142857143
2020-04-01 12:23:27.116,"274 km NE of Qamdo, China",5.4,10.0,98.9089,33.1265,earthquake,green,0,reviewed,",us70008kd8,",12,4,2,2.844997777777778,MEDIUM,1,0,0.54,0.9857142857142858,6.657142857142857
2021-03-07 11:48:44.300,"268 km NE of Gisborne, New Zealand",4.6,10.0,-179.8614,-36.9214,earthquake,,0,reviewed,",us7000djvd,",11,3,6,0.031976111111111115,MEDIUM,1,1,0.45999999999999996,0.9857142857142858,6.257142857142856
2015-01-12 21:51:58.410,"67 km SSW of Bengkulu, Indonesia",4.6,49.3,102.1025,-4.3846,earthquake,,0,reviewed,",usc000tezw,",21,1,0,1.4456222222222221,MEDIUM,1,0,0.45999999999999996,0.9295714285714286,6.0887142857142855
2023-02-09 07:18:17.198,Turkey-Syria border region,4.6,8.379,36.6603,36.9611,earthquake,,0,reviewed,",us6000jmnp,",7,2,3,0.7917088888888889,MEDIUM,1,0,0.45999999999999996,0.98803,6.264089999999999
2020-05-05 10:12:29.840,"97 km SW of Isangel, Vanuatu",4.7,10.0,168.7263,-20.2511,earthquake,,0,reviewed,",us70009ac9,",10,5,1,2.056537222222222,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2022-03-16 14:49:09.810,"88 km ENE of Namie, Japan",5.2,60.41,141.9317,37.7798,earthquake,,0,reviewed,",us6000h6h3,",14,3,2,0.04437111111111111,MEDIUM,1,0,0.52,0.9137,6.341099999999999
2018-07-26 03:47:03.370,"58 km NNE of Isangel, Vanuatu",4.5,261.5,169.5424,-19.0697,earthquake,,0,reviewed,",us2000ge58,",3,7,3,2.621961111111111,MEDIUM,1,0,0.45,0.6264285714285714,5.1292857142857144
2017-05-06 02:42:18.080,Mariana Islands region,4.6,303.11,143.0267,21.6632,earthquake,,0,reviewed,",us10008pzs,",2,5,5,2.0191916666666665,MEDIUM,1,0,0.45999999999999996,0.5669857142857142,5.000957142857142
2023-06-16 20:30:44.730,"266 km SSW of ?Ohonua, Tonga",5.5,13.985,-175.8992,-23.5832,earthquake,green,0,reviewed,",us7000k92j,",20,6,4,0.4795069444444444,MEDIUM,1,1,0.55,0.9800214285714286,6.690064285714286
2019-10-04 00:59:56.362,"116 km NE of Hihifo, Tonga",4.7,10.0,-172.9498,-15.2888,earthquake,,0,reviewed,",us70005tg7,",0,10,4,0.23276444444444444,MEDIUM,1,1,0.47000000000000003,0.9857142857142858,6.307142857142857
2015-11-26 06:01:22.990,"128 km SSW of Tarauacá, Brazil",4.6,602.14,-71.2903,-9.197,earthquake,,0,reviewed,",us1000426x,",6,11,3,0.08829722222222222,MEDIUM,1,0,0.45999999999999996,0.13980000000000004,3.7194000000000003
2018-05-01 01:58:31.460,"13 km S of Suaza, Colombia",4.5,35.86,-75.7791,1.859,earthquake,,0,reviewed,",us1000dv4s,",1,5,1,0.5036805555555556,MEDIUM,1,0,0.45,0.9487714285714286,6.096314285714286
2021-05-19 01:53:49.450,Kermadec Islands region,5.0,10.0,-176.6041,-29.2214,earthquake,,0,reviewed,",us7000e64g,",1,5,2,1.1916005555555556,MEDIUM,1,1,0.5,0.9857142857142858,6.457142857142857
2023-04-04 16:27:07.259,"7 km ESE of Chebika, Tunisia",5.0,10.0,8.008,34.2906,earthquake,,0,reviewed,",us6000k1z0,",16,4,1,0.4647516666666667,MEDIUM,1,0,0.5,0.9857142857142858,6.457142857142857
2023-08-10 23:53:19.887,"88 km SSW of Opunake, New Zealand",5.1,181.278,173.5365,-40.2095,earthquake,green,0,reviewed,",us6000kz5m,",23,8,3,1.0711119444444446,MEDIUM,1,0,0.51,0.7410314285714286,5.7730942857142855
2020-05-19 05:23:32.205,"20 km WSW of Toyoshina, Japan",4.6,10.0,137.6842,36.24,earthquake,,0,reviewed,",us70009kfh,",5,5,1,1.1756216666666668,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2024-05-15 12:42:45.697,"67 km S of Palekastro, Greece",4.5,45.963,26.3409,34.5907,earthquake,,0,reviewed,",us6000myqp,",12,5,2,2.5990622222222224,MEDIUM,1,0,0.45,0.9343385714285715,6.053015714285714
2015-02-14 11:46:43.310,"63 km WNW of San Antonio de los Cobres, Argentina",4.5,203.99,-66.8851,-23.9685,earthquake,,0,reviewed,",usb000tpbj,",11,2,5,0.5538472222222222,MEDIUM,1,0,0.45,0.7085857142857143,5.375757142857143
2016-12-17 22:48:34.790,"185 km ESE of Kokopo, Papua New Guinea",4.6,114.97,153.86,-4.8561,earthquake,,0,reviewed,",us2000822x,",22,12,5,0.16945277777777776,MEDIUM,1,0,0.45999999999999996,0.8357571428571429,5.807271428571429
2023-02-09 09:09:16.562,South Sandwich Islands region,5.4,35.0,-27.1882,-55.715,earthquake,green,0,reviewed,",usauto6000jmp8,us6000jmp8,",9,2,3,1.8498233333333332,MEDIUM,1,0,0.54,0.95,6.549999999999999
2023-01-20 05:48:28.582,"37 km ESE of ?funato, Japan",5.0,47.894,142.1003,38.9239,earthquake,,0,reviewed,",us7000j5pu,",5,1,4,0.942901388888889,MEDIUM,1,0,0.5,0.93158,6.29474
2017-03-17 20:40:05.250,"69 km NW of Gizo, Solomon Islands",4.5,28.43,156.3564,-7.6975,earthquake,,0,reviewed,",us20008ua6,",20,3,4,2.0816083333333335,MEDIUM,1,0,0.45,0.9593857142857143,6.128157142857143
2024-12-02 12:40:01.744,"98 km SSW of Banjar, Indonesia",4.6,22.973,107.0044,-7.9808,earthquake,,0,reviewed,",us7000nvfb,",12,12,0,0.3478983333333333,MEDIUM,1,0,0.45999999999999996,0.9671814285714285,6.201544285714285
2021-12-25 09:32:31.891,"139 km E of Hirara, Japan",4.6,10.0,126.6801,24.8206,earthquake,,0,reviewed,",us7000g9l5,",9,12,5,0.2054172222222222,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2021-01-02 13:26:46.551,"72 km E of Hualien City, Taiwan",4.5,23.93,122.3141,24.0311,earthquake,,0,reviewed,",us6000d50q,",13,1,5,0.39918305555555555,MEDIUM,1,0,0.45,0.9658142857142857,6.147442857142858
2019-09-04 18:09:44.217,"145 km WSW of Ternate, Indonesia",5.0,35.0,126.1741,0.2944,earthquake,,0,reviewed,",us70005c1i,",18,9,2,0.05766166666666667,MEDIUM,1,0,0.5,0.95,6.349999999999999
2024-05-28 01:31:35.135,"129 km SE of Bitung, Indonesia",4.5,41.858,125.9548,0.6152,earthquake,,0,reviewed,",us6000n1d8,",1,5,1,0.12970222222222222,MEDIUM,1,0,0.45,0.9402028571428571,6.07060857142857
2024-09-14 14:33:42.339,"201 km SE of Perryville, Alaska",4.5,1.9,-156.8149,54.6823,earthquake,,0,reviewed,",us7000ndsv,ak024bux6req,",14,9,5,2.715514166666667,MEDIUM,1,0,0.45,0.9972857142857143,6.2418571428571425
2024-01-01 07:18:41.584,"8 km SW of Anamizu, Japan",6.2,10.0,136.8272,37.1895,earthquake,green,0,reviewed,",us6000m0xm,",7,1,0,0.1422522222222222,HIGH,0,0,0.62,0.9857142857142858,7.057142857142856
2019-07-24 13:50:58.405,Macquarie Island region,4.5,10.0,158.7683,-54.5727,earthquake,,0,reviewed,",us60004ykl,",13,7,2,0.5608791666666667,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2019-02-08 16:30:19.980,"214 km ENE of Olonkinbyen, Svalbard and Jan Mayen",4.6,10.0,-3.0759,71.5625,earthquake,,0,reviewed,",us2000jnej,",16,2,4,0.2396333333333333,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2017-09-09 05:22:18.770,"62 km S of San Francisco del Mar Viejo, Mexico",4.7,51.46,-94.7033,15.6728,earthquake,,0,reviewed,",us2000aimb,",5,9,5,0.45740555555555557,MEDIUM,1,0,0.47000000000000003,0.9264857142857142,6.129457142857142
2021-08-07 19:53:51.056,"70 km NW of Port-Vila, Vanuatu",4.9,25.69,167.88,-17.26,earthquake,,0,reviewed,",us6000f37x,",19,8,5,1.3796588888888888,MEDIUM,1,0,0.49000000000000005,0.9633,6.3399
2024-07-06 17:34:28.033,"12 km SW of Savália, Greece",4.9,8.405,21.1923,37.7436,earthquake,,0,reviewed,",us7000mxgj,",17,7,5,0.14137472222222222,MEDIUM,1,0,0.49000000000000005,0.9879928571428571,6.413978571428571
2019-05-13 10:53:20.047,"21 km ESE of Sarangani, Philippines",4.6,167.14,125.6437,5.3296,earthquake,,0,reviewed,",us70003kbs,",10,5,0,0.8956427777777778,MEDIUM,1,0,0.45999999999999996,0.7612285714285715,5.583685714285714
2019-06-16 00:07:58.063,"Kermadec Islands, New Zealand",4.5,35.0,-178.1063,-30.6029,earthquake,,0,reviewed,",us600044a8,",0,6,6,0.13085,MEDIUM,1,1,0.45,0.95,6.1
2018-11-02 02:58:47.090,"108 km NNW of Antofagasta, Chile",4.5,13.14,-70.9837,-22.834,earthquake,,0,reviewed,",us2000i5qd,",2,11,4,0.4269472222222222,MEDIUM,1,0,0.45,0.9812285714285714,6.193685714285714
2020-03-05 13:30:56.591,Bouvet Island region,4.7,10.0,-1.733,-54.2436,earthquake,,0,reviewed,",us60008d83,",13,3,3,0.3196658333333333,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2018-09-06 02:22:15.410,Kermadec Islands region,4.7,80.0,-178.7924,-31.7956,earthquake,,0,reviewed,",us2000hgjw,",2,9,3,1.6061833333333333,MEDIUM,1,1,0.47000000000000003,0.8857142857142857,6.007142857142856
2021-03-04 23:41:55.668,"Kermadec Islands, New Zealand",5.1,10.0,-177.2685,-29.2031,earthquake,,0,reviewed,",us7000dfqq,",23,3,3,0.07938388888888888,MEDIUM,1,1,0.51,0.9857142857142858,6.507142857142857
2017-09-15 21:48:46.220,"78 km NNW of Finschhafen, Papua New Guinea",4.6,108.71,147.5618,-5.9077,earthquake,,0,reviewed,",us2000antf,",21,9,4,3.0121305555555558,MEDIUM,1,0,0.45999999999999996,0.8447,5.834099999999999
2020-10-22 10:54:51.074,Reykjanes Ridge,4.6,10.0,-34.7971,52.7123,earthquake,,0,reviewed,",us6000cbaf,",10,10,3,0.7328994444444444,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2017-04-16 19:55:08.530,"200 km WNW of Panguna, Papua New Guinea",4.9,45.06,153.9093,-5.4235,earthquake,,0,reviewed,",us10008i6e,",19,4,6,0.07826666666666666,MEDIUM,1,0,0.49000000000000005,0.9356285714285715,6.256885714285715
2019-03-13 10:55:13.370,"13 km SSE of Volcano, Hawaii",5.54,6.97,-155.2005,19.3258333,earthquake,green,0,reviewed,",pt19072050,hv70863117,us1000jep6,",10,3,2,2.1826941666666664,MEDIUM,1,2,0.554,0.9900428571428571,6.740128571428571
2018-07-17 18:42:40.620,"159 km SSW of Fukuech?, Japan",4.7,8.83,128.1405,31.3888,earthquake,,0,reviewed,",us2000g784,",18,7,1,3.371322222222222,MEDIUM,1,0,0.47000000000000003,0.9873857142857143,6.312157142857143
2023-11-21 07:10:14.505,"101 km SSE of Popondetta, Papua New Guinea",5.5,6.0,148.6819,-9.5673,earthquake,green,0,reviewed,",usauto6000lprf,us6000lprf,",7,11,1,0.0975263888888889,MEDIUM,1,0,0.55,0.9914285714285714,6.724285714285715
2018-09-01 11:12:38.350,northern Mid-Atlantic Ridge,4.8,10.0,-28.2501,44.3659,earthquake,,0,reviewed,",us2000h6fj,",11,9,5,4.012894444444444,MEDIUM,1,0,0.48,0.9857142857142858,6.357142857142857
2015-02-05 05:38:57.800,"16 km ENE of La Fría, Venezuela",4.6,10.0,-72.1265,8.2948,earthquake,,0,reviewed,",usc000tluz,iscgem606696908,",5,2,3,0.9684222222222223,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2024-08-08 12:49:16.076,"51 km W of Otobe, Japan",5.2,193.573,139.5219,42.0164,earthquake,,0,reviewed,",us6000niuu,",12,8,3,3.8204724999999997,MEDIUM,1,0,0.52,0.7234671428571429,5.770401428571429
2020-10-05 20:01:14.492,"214 km ESE of Hihifo, Tonga",4.5,10.0,-171.9849,-16.7972,earthquake,,0,reviewed,",us6000c72j,",20,10,0,0.9538691666666667,MEDIUM,1,1,0.45,0.9857142857142858,6.207142857142856
2017-11-02 21:37:36.610,"106 km E of Tadine, New Caledonia",4.6,4.54,168.8992,-21.6422,earthquake,,0,reviewed,",us2000bhd1,",21,11,3,0.18987222222222222,MEDIUM,1,0,0.45999999999999996,0.9935142857142857,6.280542857142857
2021-02-02 08:26:59.916,South Sandwich Islands region,4.7,10.0,-28.205,-55.1927,earthquake,,0,reviewed,",us6000dfzl,",8,2,1,0.3629286111111111,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2024-12-29 17:10:44.328,"13 km NNW of Āwash, Ethiopia",4.9,10.0,40.1109,9.0898,earthquake,,0,reviewed,",us6000pgbj,",17,12,6,9.143053055555557,MEDIUM,1,0,0.49000000000000005,0.9857142857142858,6.407142857142857
2024-02-09 08:42:33.870,"7 km ESE of Itō, Japan",4.5,167.587,139.1653,34.9465,earthquake,,0,reviewed,",us7000lxy8,",8,2,4,0.4279761111111111,MEDIUM,1,0,0.45,0.76059,5.53177
2023-04-13 03:21:19.466,"Nicobar Islands, India region",4.9,10.0,93.8956,8.9297,earthquake,,0,reviewed,",us6000k3z1,",3,4,3,0.5797580555555555,MEDIUM,1,0,0.49000000000000005,0.9857142857142858,6.407142857142857
